clip_file,track_id,jersey_number,player_name,team_name,inferred_position,alignment,depth_from_los,in_box,on_line,first_step_sec,first_step_grade,penetration_depth,lateral_movement,defensive_grade
End Zone - Clip 033.mp4,15705,,,DEFENSE,LB,SAM (strong),0.120,True,False,0.133,Elite,,,Elite
End Zone - Clip 033.mp4,15735,,,DEFENSE,DL,5-tech,0.018,True,True,,,,,Average
End Zone - Clip 033.mp4,15742,,,DEFENSE,S,Strong Safety,0.303,True,False,0.033,Elite,,0.022,Elite
End Zone - Clip 033.mp4,15775,,,DEFENSE,S,Strong Safety,0.469,True,False,,,,,Average
End Zone - Clip 033.mp4,15806,,,DEFENSE,CB,Off (5-7 yards),0.098,False,False,0.434,Average,,0.261,Above Average
End Zone - Clip 034.mp4,16153,,,DEFENSE,CB,Off (5-7 yards),0.085,False,False,0.133,Elite,,0.009,Elite
End Zone - Clip 034.mp4,16221,,,DEFENSE,CB,Deep,0.256,False,False,,,,,Average
End Zone - Clip 034.mp4,16278,,,DEFENSE,UNKNOWN,,0.191,False,False,0.033,Elite,,,Elite
End Zone - Clip 034.mp4,16397,,,DEFENSE,CB,Off (5-7 yards),0.133,False,False,0.701,Developmental,,0.075,Below Average
End Zone - Clip 035.mp4,16736,,,DEFENSE,S,Strong Safety,0.430,True,False,0.234,Elite,,0.016,Elite
End Zone - Clip 035.mp4,16811,,,DEFENSE,S,Strong Safety,0.376,True,False,0.033,Elite,,0.098,Elite
End Zone - Clip 035.mp4,16847,,,DEFENSE,S,Strong Safety,0.374,True,False,0.100,Elite,,0.083,Elite
End Zone - Clip 035.mp4,16883,,,DEFENSE,S,Free Safety (centerfield),0.355,True,False,0.033,Elite,,0.111,Elite
End Zone - Clip 035.mp4,16899,,,DEFENSE,CB,Deep,0.353,False,False,0.167,Elite,,0.015,Elite
End Zone - Clip 035.mp4,16913,,,DEFENSE,S,Strong Safety,0.353,True,False,0.033,Elite,,0.141,Elite
End Zone - Clip 036.mp4,17051,,,DEFENSE,LB,SAM (strong),0.130,True,False,0.367,Average,,,Average
End Zone - Clip 036.mp4,17052,,,DEFENSE,CB,Off (5-7 yards),0.128,False,False,,,,0.008,Average
End Zone - Clip 036.mp4,17085,,,DEFENSE,LB,SAM (strong),0.101,True,False,,,,,Average
End Zone - Clip 036.mp4,17110,,,DEFENSE,CB,Off (5-7 yards),0.146,False,False,,,,0.001,Average
End Zone - Clip 036.mp4,17135,,,DEFENSE,SLOT,Nickel/Slot,0.134,False,False,0.167,Elite,,0.016,Elite
End Zone - Clip 036.mp4,17145,,,DEFENSE,S,Deep half,0.342,False,False,0.234,Elite,,0.001,Elite
End Zone - Clip 036.mp4,17152,,,DEFENSE,UNKNOWN,,0.173,True,False,0.234,Elite,,,Elite
End Zone - Clip 036.mp4,17160,,,DEFENSE,S,Strong Safety,0.434,True,False,0.200,Elite,,0.044,Elite
End Zone - Clip 036.mp4,17173,,,DEFENSE,SLOT,Nickel/Slot,0.113,False,False,0.167,Elite,,0.035,Elite
End Zone - Clip 036.mp4,17174,,,DEFENSE,LB,MIKE (middle),0.098,True,False,0.200,Elite,,,Elite
End Zone - Clip 036.mp4,17175,,,DEFENSE,LB,SAM (strong),0.125,True,False,0.067,Elite,,,Elite
End Zone - Clip 036.mp4,17176,,,DEFENSE,CB,Off (5-7 yards),0.146,False,False,0.200,Elite,,0.012,Elite
End Zone - Clip 036.mp4,17195,,,DEFENSE,LB,SAM (strong),0.107,True,False,0.300,Above Average,,,Above Average
End Zone - Clip 037.mp4,17255,,,DEFENSE,S,Deep half,0.245,True,False,0.367,Average,,0.006,Average
End Zone - Clip 037.mp4,17271,,,DEFENSE,CB,Press,0.064,False,False,,,,0.005,Average
End Zone - Clip 037.mp4,17291,,,DEFENSE,EDGE,OLB (up),0.048,False,False,3.704,Developmental,,,Below Average
End Zone - Clip 037.mp4,17392,,,DEFENSE,EDGE,OLB (up),0.040,False,False,,,,,Average
End Zone - Clip 038.mp4,17786,,,DEFENSE,SLOT,Nickel/Slot,0.077,False,False,1.101,Developmental,,0.007,Below Average
End Zone - Clip 038.mp4,17790,,,DEFENSE,LB,MIKE (middle),0.087,True,False,0.367,Average,,,Average
End Zone - Clip 038.mp4,17811,,,DEFENSE,UNKNOWN,,0.163,False,False,,,,,Average
End Zone - Clip 038.mp4,17887,,,DEFENSE,LB,SAM (strong),0.099,True,False,0.701,Developmental,,,Below Average
